match_count,mean_distance,median_distance,min_distance,max_distance,homography_ratio,fundamental_ratio,homography_error,fundamental_error,spatial_coverage,homography_inliers,fundamental_inliers,label
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
24.54,0.1718533935546875,0.15964961242675782,0.025922962188720703,0.5322443237304687,0.991238793806031,0.9918500407497962,0.002150549590587616,0.023533018927931092,0.9375,243.25,243.4,1
25.31,0.17601689147949218,0.161536376953125,0.03893584442138672,0.548561767578125,0.9928881864875543,0.9932832872382458,0.0025378790497779845,0.020455513708473743,0.9375,251.3,251.4,1
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
22.505,0.184239013671875,0.15964961242675782,0.025612497329711915,0.5541299438476562,0.9908909131304154,0.9900022217285048,0.0026004692912101747,0.026221506307253013,0.9375,223.0,222.8,1
24.735,0.1687764129638672,0.15680561828613282,0.031304952621459964,0.610819091796875,0.9927228623408126,0.9929250050535678,0.0021810978651046753,0.025431334864692547,0.9375,245.55,245.6,1
24.495,0.17927003479003906,0.1651907958984375,0.03714834976196289,0.5529340209960938,0.9902020820575628,0.9889773423147581,0.003011149764060974,0.026175555068588225,0.9375,242.55,242.25,1
24.5,0.19250296020507812,0.17401150512695313,0.027055498123168945,0.529656494140625,0.9926530612244898,0.9920408163265306,0.0024088579416275025,0.037154594844149055,0.9375,243.2,243.05,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
6.86,0.2182008056640625,0.18648858642578126,0.035440090179443356,0.5556401977539063,0.9846938775510204,0.9832361516034985,0.0034892007708549498,0.036182707848584954,1.0,67.55,67.45,1
7.295,0.2203788146972656,0.19341148376464845,0.03660601043701172,0.6095506591796875,0.9794379712131597,0.9794379712131597,0.003070370852947235,0.031212657318188675,1.0,71.45,71.45,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
24.735,0.16026417541503907,0.14551976013183593,0.033526107788085936,0.5017728576660156,0.9929250050535678,0.9919142914897918,0.0023080410063266756,0.05662645727085732,0.9375,245.6,245.35,1
26.345,0.1629165344238281,0.14340153503417968,0.020880613327026367,0.51455224609375,0.9956348453216929,0.9960144239893718,0.0021345987915992737,0.03259025960193909,0.9375,262.3,262.4,1
25.37,0.15305079650878906,0.13143820190429686,0.020976177215576174,0.5424647216796875,0.9940875049270792,0.9942845880961766,0.002080647349357605,0.020375709760360593,0.9375,252.2,252.25,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
24.785,0.17609983825683595,0.16404876708984376,0.02842534065246582,0.5426932983398437,0.9939479523905588,0.9943514222311882,0.002585805356502533,0.0179929978099572,0.9375,246.35,246.45,1
7.64,0.220940673828125,0.20149441528320314,0.04431703948974609,0.5682147216796875,0.9823298429319371,0.9823298429319371,0.0032167050242424013,0.024568737517890286,1.0,75.05,75.05,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
23.845,0.18701899719238282,0.17326280212402342,0.0390384407043457,0.51214453125,0.9901446844202139,0.9897253092891591,0.002408554404973984,0.03535167260018054,0.9375,236.1,236.0,1
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
20.435,0.17285298156738282,0.1529705810546875,0.025612497329711915,0.5515904541015625,0.9919256178125765,0.9916809395644727,0.002209675908088684,0.023295997080807016,0.9375,202.7,202.65,1
25.325,0.15203884887695313,0.13320660400390624,0.017435596466064452,0.5493414306640625,0.9926949654491609,0.9934846989141165,0.0025127559900283815,0.020549477157588723,0.9375,251.4,251.6,1
26.35,0.16103323364257813,0.13983561706542968,0.021540658950805664,0.5231634521484375,0.9952561669829222,0.9956356736242884,0.0021779341995716095,0.023388890908280502,0.9375,262.25,262.35,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
7.815,0.23418545532226562,0.21697004699707031,0.05553377532958984,0.6122973022460938,0.9846449136276392,0.9852847088931542,0.0033717912435531614,0.028024973435942818,1.0,76.95,77.0,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
21.36,0.17098683166503906,0.1449275665283203,0.015874507904052735,0.5218198852539062,0.9894662921348315,0.9894662921348315,0.0020596943795681,0.024409001308782874,0.9375,211.35,211.35,1
24.975,0.16453756713867188,0.1505855255126953,0.03515679168701172,0.63004443359375,0.9903903903903903,0.9905905905905906,0.002297278344631195,0.012722613258039927,0.9375,247.35,247.4,1
22.03,0.18079421997070313,0.15276124572753907,0.017088006973266602,0.5609955444335938,0.9900136177939174,0.9906945074897866,0.002246418595314026,0.019515125309864,0.9375,218.1,218.25,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
25.34,0.18078724670410157,0.1675469970703125,0.027928480148315428,0.5293392333984375,0.9925019731649566,0.9925019731649566,0.002473871856927872,0.02740119588987422,0.9375,251.5,251.5,1
26.11,0.16131661987304688,0.14235870361328126,0.022181072235107423,0.5111203308105469,0.9959785522788204,0.995787054768288,0.0021907158195972444,0.017064649643332545,0.9375,260.05,260.0,1
7.925,0.2146923828125,0.19250973510742186,0.03452535247802734,0.5636594848632812,0.9936908517350158,0.9917981072555205,0.003226800560951233,0.03098729909195942,0.9375,78.75,78.6,1
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
26.44,0.17499861145019532,0.15869467163085937,0.03340658569335937,0.5322067260742187,0.995839636913767,0.9956505295007564,0.002436927855014801,0.017912938455418144,0.9375,263.3,263.25,1
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
25.085,0.20964976501464844,0.1957855987548828,0.04898979568481445,0.523748046875,0.9922264301375324,0.9920271078333666,0.0030040216445922853,0.0371836983186499,0.9375,248.9,248.85,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
26.895,0.15879283142089845,0.13850631713867187,0.018547237396240233,0.513649658203125,0.9940509388362149,0.9940509388362149,0.002104928195476532,0.013353263470140032,0.9375,267.35,267.35,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
25.195,0.17799484252929687,0.16460862731933593,0.02505992889404297,0.516155029296875,0.9948402460805715,0.9952371502282199,0.002419732064008713,0.015230475889361808,0.9375,250.65,250.75,1
6.965,0.20653016662597656,0.17085665893554688,0.031304952621459964,0.5548080444335938,0.9877961234745154,0.9863603732950467,0.003083275854587555,0.02782980608563556,1.0,68.8,68.7,1
9.07,0.2100867156982422,0.19139488220214843,0.050477718353271486,0.6100164184570313,0.9878721058434399,0.9873208379272327,0.0031262874603271485,0.038373971814310515,1.0,89.6,89.55,1
9.86,0.19888597106933595,0.17690675354003907,0.029325756072998047,0.5583690795898437,0.9939148073022313,0.9934077079107505,0.0030532610416412354,0.0378935001962592,1.0,98.0,97.95,1
6.955,0.2083000946044922,0.17254563903808592,0.021725561141967772,0.5905184326171875,0.98274622573688,0.9820273184759166,0.0031848371028900145,0.022993245160840732,0.9375,68.35,68.3,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
20.115,0.18476417541503906,0.16417063903808593,0.02059126091003418,0.5411727905273438,0.9885657469550087,0.9878200347999005,0.002286035120487213,0.023296560892182624,0.9375,198.85,198.7,1
9.035,0.190692138671875,0.16442626953125,0.025534290313720703,0.5673658447265625,0.9933591588267847,0.9911455451023796,0.003267696797847748,0.023353684048218207,0.9375,89.75,89.55,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
23.575,0.18369647216796875,0.16894969177246094,0.026153392791748047,0.5213444213867188,0.993001060445387,0.9927889713679745,0.002323468178510666,0.03475248956256341,0.9375,234.1,234.05,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
25.97,0.1542860107421875,0.13819551086425783,0.021354156494140623,0.5161356201171875,0.993453985367732,0.9936465152098575,0.0024015218019485473,0.021215398096786957,0.9375,258.0,258.05,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
25.415,0.15756843566894532,0.13885243225097657,0.02009975051879883,0.5240343627929688,0.9927208341530592,0.9929175683651387,0.0021974387764930724,0.014509928507550115,0.9375,252.3,252.35,1
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
24.9,0.1762403564453125,0.160673583984375,0.03784177398681641,0.529456298828125,0.992570281124498,0.9921686746987952,0.0027848193049430847,0.04229104927932396,0.9375,247.15,247.05,1
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
20.73,0.18776419067382813,0.16702694702148438,0.02734958839416504,0.5663179321289062,0.9905933429811867,0.9901109503135552,0.0025115326046943665,0.01644012461790605,0.9375,205.35,205.25,1
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
24.245,0.18393301391601563,0.17242970275878905,0.029866369247436523,0.5320338134765625,0.9931944730872345,0.9934007011755001,0.003025256097316742,0.022351077848052806,0.9375,240.8,240.85,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
9.06,0.198962646484375,0.17504856872558594,0.033823070526123045,0.5688866577148437,0.9928256070640177,0.9928256070640177,0.002798224985599518,0.022140648945691933,1.0,89.95,89.95,1
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
25.03,0.17599212646484375,0.1588017578125,0.023151674270629884,0.5489517211914062,0.9908110267678786,0.9894127047542949,0.003457195460796356,0.02406917112888147,0.9375,248.0,247.65,1
9.31,0.19380136108398438,0.17031735229492187,0.02545584487915039,0.5783804931640625,0.9919441460794844,0.99140708915145,0.0030579251050949097,0.04329345059541814,1.0,92.35,92.3,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
23.36,0.18082188415527345,0.15911001586914061,0.02842534065246582,0.51205078125,0.9935787671232876,0.9935787671232876,0.0019824421405792237,0.015205741195482531,0.9375,232.1,232.1,1
26.435,0.15878773498535156,0.13720057678222655,0.019287302017211915,0.5171150512695313,0.9962171363722337,0.9962171363722337,0.0024348224699497225,0.024667379341006677,0.9375,263.35,263.35,1
25.765,0.16212359619140626,0.14632839965820313,0.0305941162109375,0.531544921875,0.994760333786144,0.9939840869396468,0.0025794833898544313,0.021627526693173926,0.9375,256.3,256.1,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.135,0.16641712951660156,0.1535968780517578,0.03714834976196289,0.49979595947265626,0.9936343743783569,0.9938333001790333,0.002162395417690277,0.014327663006308495,0.9375,249.75,249.8,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
25.375,0.16775482177734374,0.14489996337890626,0.021540658950805664,0.5028796997070313,0.992512315270936,0.9919211822660099,0.0026433971524238587,0.0560151815903307,0.9375,251.85,251.7,1
25.88,0.15772479248046875,0.13738995361328124,0.017435596466064452,0.5097646484375,0.9930448222565688,0.9930448222565688,0.001964966505765915,0.016573541855372503,0.9375,257.0,257.0,1
25.165,0.18104293823242187,0.16834487915039062,0.036110939025878905,0.5288477783203125,0.9926485197695212,0.9926485197695212,0.0025831204652786255,0.042164688694183536,0.9375,249.8,249.8,1
24.54,0.19207449340820312,0.178974853515625,0.034292858123779295,0.5166004028320312,0.993683781581092,0.993480032599837,0.0023126526176929472,0.016258347765356403,0.9375,243.85,243.8,1
26.015,0.1600645751953125,0.13813037109375,0.019493589401245116,0.5288289184570313,0.9955794733807419,0.9957716701902748,0.002121792584657669,0.03175930536173006,0.9375,259.0,259.05,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
25.175,0.15810997009277344,0.13836184692382814,0.021540658950805664,0.5482517700195313,0.9926514399205562,0.9926514399205562,0.002276400476694107,0.014755906258129245,0.9375,249.9,249.9,1
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
25.84,0.18904051208496095,0.17523127746582032,0.04180908966064453,0.49516867065429687,0.9949690402476781,0.9949690402476781,0.002085726112127304,0.015591694182351354,0.9375,257.1,257.1,1
21.58,0.17442820739746093,0.14913751220703125,0.02078460884094238,0.5160116577148437,0.992354031510658,0.992354031510658,0.0021570880711078645,0.041400109888229265,0.9375,214.15,214.15,1
8.85,0.20801889038085938,0.18363548278808595,0.03013303756713867,0.5767911376953125,0.9830508474576272,0.9830508474576272,0.0032526132464408873,0.03643619676668296,1.0,87.0,87.0,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
9.06,0.18731678771972657,0.16387188720703125,0.026832815170288085,0.55250341796875,0.9878587196467992,0.9878587196467992,0.002912106513977051,0.024529333809320687,1.0,89.5,89.5,1
9.11,0.2097489013671875,0.1886478271484375,0.02785677719116211,0.5865560302734375,0.9890230515916575,0.9884742041712404,0.003553918898105621,0.025339239381853517,1.0,90.1,90.05,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
6.23,0.20489915466308595,0.16967025756835938,0.018439088821411133,0.636744873046875,0.9807383627608347,0.9815409309791332,0.0030062589049339294,0.024365085579895675,0.9375,61.1,61.15,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
24.845,0.16467543029785156,0.15013327026367188,0.02424871063232422,0.5261064453125,0.9907426041457034,0.9913463473535923,0.0021271616220474242,0.018155577427332193,0.9375,246.15,246.3,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
23.255,0.17680047607421875,0.15138031005859376,0.02144761085510254,0.53972216796875,0.9935497742420984,0.9933347667168351,0.0019691771268844603,0.020892850517649237,0.9375,231.05,231.0,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
19.61,0.1815967559814453,0.16316249084472656,0.02842534065246582,0.5085390930175782,0.9885262621111678,0.9880163182049975,0.00242381751537323,0.017254611505640373,0.9375,193.85,193.75,1
24.97,0.20442030334472655,0.190787841796875,0.04166533279418945,0.5452008666992187,0.9923908690428515,0.9919903884661594,0.002712046802043915,0.018880632515034714,0.9375,247.8,247.7,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
25.13,0.19917623901367187,0.18570944213867188,0.04703190231323242,0.536119384765625,0.9940310385992838,0.9926382809391165,0.002799713909626007,0.036506921616464835,0.9375,249.8,249.45,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
25.55,0.16084477233886718,0.14211965942382812,0.02720294189453125,0.4945381774902344,0.9917808219178083,0.9917808219178083,0.0021343331038951876,0.016658858692355963,0.9375,253.4,253.4,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
23.575,0.19209349060058595,0.1789413299560547,0.032124755859375,0.5163138427734375,0.9898197242841994,0.9889713679745493,0.0025750377774238584,0.017724138116031303,0.9375,233.35,233.15,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
22.57,0.17378102111816407,0.14741098022460938,0.02959729766845703,0.52324755859375,0.9898094816127603,0.9895879486043421,0.001987144649028778,0.02283292230677124,0.9375,223.4,223.35,1
26.16,0.16216423034667968,0.14267445373535156,0.022,0.5109716186523438,0.9954128440366973,0.9950305810397554,0.002247421592473984,0.023243548114104562,0.9375,260.4,260.3,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
26.04,0.1503780212402344,0.12809371948242188,0.019287302017211915,0.5140388793945313,0.9917434715821812,0.9921274961597543,0.0018358318507671356,0.04685062233755534,0.9375,258.25,258.35,1
25.845,0.16516021728515626,0.15336231994628907,0.02607680892944336,0.5179884033203125,0.9922615592958018,0.9924550203134068,0.002185342460870743,0.03218634307870515,0.9375,256.45,256.5,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
8.595,0.2244765167236328,0.20985710144042968,0.03231098937988281,0.5691361694335938,0.9918557300756253,0.9918557300756253,0.003779597580432892,0.036740883674045724,1.0,85.25,85.25,1
26.43,0.19172921752929686,0.17583514404296874,0.045343135833740236,0.5176716918945312,0.9935679152478244,0.9933787362845251,0.002270873188972473,0.021752453835136767,0.9375,262.6,262.55,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.445,0.16994483947753905,0.15639692687988282,0.04219004440307617,0.539013916015625,0.9956769502849283,0.9952839457653763,0.0024511568248271943,0.022849610008664867,0.9375,253.35,253.25,1
24.57,0.16201742553710938,0.14551976013183593,0.02849561309814453,0.552025390625,0.9916564916564916,0.9920634920634921,0.0025942182540893556,0.028427927218123112,0.9375,243.65,243.75,1
